CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.001 0 0.161853075027 0.269433330606 2.03379893303 0.171426057816 0.1956179142 0.270267009735 0.32040810585 0.981481481481
20 001.001 0 0.363766908646 0.442559713787 0.582350969315 0.398107051849 0.433671951294 0.527632951736 0.556445121765 1.0
40 001.001 0 0.756443023682 0.972708341687 5.75050783157 0.841809988022 0.895550966263 1.10801196098 1.13147711754 0.994186046512
80 001.001 0 1.61901092529 1.99799458632 10.186383009 1.67926597595 1.79624700546 2.0894780159 2.14183878899 0.488764044944
100 001.001 0 2.01383590698 2.75269765416 11.3993430138 2.15100693703 2.42488217354 2.90110015869 3.02888989449 0.48275862069
120 001.001 0 2.4049539566 2.98676294691 14.279104948 2.54914593697 2.8050031662 3.34101390839 3.49021291733 0.494382022472
160 001.001 0 3.33001303673 3.97984885073 5.77766799927 3.56664085388 3.88907313347 4.54883098602 4.62488508224 0.5
